date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:54:44	1165910/1165910	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2011:06:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/resource/registration-bg.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/resource/registration-bg.png	(from https://devsaidul.com/tm/html/estudy/assets/css/style.css)
17:54:44	10118/10118	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Nov%202023%2012:38:14%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/course/latest3.jpg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/course/latest3.jpg	(from https://devsaidul.com/tm/html/estudy/course-detials.html)
17:54:44	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2016:54:34%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/counter-icon-1.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/counter-icon-1.png	(from https://devsaidul.com/tm/html/estudy/course-detials.html)
17:54:44	225556/225556	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Nov%202023%2012:37:12%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/course/course-details.jpg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/course/course-details.jpg	(from https://devsaidul.com/tm/html/estudy/course-detials.html)
17:54:45	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2016:54:35%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/counter-icon-2.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/counter-icon-2.png	(from https://devsaidul.com/tm/html/estudy/course-detials.html)
17:54:45	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2016:54:35%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/counter-icon-3.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/counter-icon-3.png	(from https://devsaidul.com/tm/html/estudy/course-detials.html)
17:54:46	292750/292750	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Oct%202023%2015:02:22%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/team/team-details-thumb.jpg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/team/team-details-thumb.jpg	(from https://devsaidul.com/tm/html/estudy/team-detials.html)
17:54:47	411955/411955	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2018:43:48%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/project/project1.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/project/project1.png	(from https://devsaidul.com/tm/html/estudy/project-grid.html)
17:54:47	364086/364086	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2018:43:54%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/project/project2.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/project/project2.png	(from https://devsaidul.com/tm/html/estudy/project-grid.html)
17:54:48	259192/259192	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2018:44:04%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/project/project4.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/project/project4.png	(from https://devsaidul.com/tm/html/estudy/project-grid.html)
17:54:48	661481/661481	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2014:01:14%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/project/project-detials1.jpg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/project/project-detials1.jpg	(from https://devsaidul.com/tm/html/estudy/projects-details.html)
17:54:49	728335/728335	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2018:46:14%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/project/project3.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/project/project3.png	(from https://devsaidul.com/tm/html/estudy/project-grid.html)
17:54:49	47968/47968	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Oct%202023%2007:42:18%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/resource/404.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/resource/404.png	(from https://devsaidul.com/tm/html/estudy/error.html)
17:54:50	56401/56401	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2014:10:04%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/blog/blog-team.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/blog/blog-team.png	(from https://devsaidul.com/tm/html/estudy/blog-details.html)
17:54:50	294242/294242	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2014:01:34%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/project/project-detials2.jpg	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/project/project-detials2.jpg	(from https://devsaidul.com/tm/html/estudy/projects-details.html)
17:54:50	17498/17498	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Oct%202023%2018:58:34%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/blog/user1.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/blog/user1.png	(from https://devsaidul.com/tm/html/estudy/blog-details.html)
17:54:50	22759/22759	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Oct%202023%2018:58:54%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/blog/user2.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/blog/user2.png	(from https://devsaidul.com/tm/html/estudy/blog-details.html)
17:54:50	10302/10302	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2014:09:44%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/blog/recent1.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/blog/recent1.png	(from https://devsaidul.com/tm/html/estudy/blog-details.html)
17:54:51	11593/11593	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2014:09:56%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/blog/recent2.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/blog/recent2.png	(from https://devsaidul.com/tm/html/estudy/blog-details.html)
17:54:51	12782/12782	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2014:09:50%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/blog/recent3.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/blog/recent3.png	(from https://devsaidul.com/tm/html/estudy/blog-details.html)
17:54:51	708/708	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2016:54:41%20GMT	https://devsaidul.com/tm/html/estudy/service-details.html	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/service-details.html	(from https://devsaidul.com/tm/html/estudy/blog-details.html)
17:54:52	635525/635525	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2014:08:44%20GMT	https://devsaidul.com/tm/html/estudy/assets/images/blog/blog-detials1.png	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/images/blog/blog-detials1.png	(from https://devsaidul.com/tm/html/estudy/blog-details.html)
17:56:28	9258738/9258738	---M--	200	added ('OK')	video/mp4	date:Thu,%2023%20Nov%202023%2008:16:36%20GMT	https://devsaidul.com/tm/html/estudy/assets/video/slide-video.mp4	C:/Mes%20Sites%20Web/e-club2/devsaidul.com/tm/html/estudy/assets/video/slide-video.mp4	(from https://devsaidul.com/tm/html/estudy/video.html)
